FRK;;Afrika Aviation Handlers
FRL;;Freedom Airlines
FRM;;Federal Armored Service
FRN;;Farnair Netherlands
FRQ;;Afrique Chart'air
FRR;;Fresh Air
FRT;;Aerofreight Airlines
FRW;;Farwest Airlines
FRX;;Fort Aero
FSA;;Foster Aviation
FSB;;FSB Flugservice & Development
FSC;HK;Four Star Aviation / Four Star Cargo
FSD;;EFS-Flugservice
FSH;;Flash Airlines
FSL;;Flight Safety Limited
FSR;;Flightstar Corporation
FST;;Aeros Limited
FSU;;Flight Support Sweden
FSW;F3;Faso Airways
FSX;;Flagship Express Services
FSY;;Algonquin Airlink
FTA;2F;Frontier Flying Service
FTC;;Air Affaires Tchad
FTE;;Fotografia F3
FTM;;Flyteam Aviation
FTP;;Keystone Aerial Surveys
FTR;;Finist'air
FTS;;First Sabre
FTY;;ABC Bedarfsflug
FTZ;;Fastjet
FUA;FH;Futura International Airways
FUF;;Servicios Aereos Fun Fly
FUJ;;Fujairah Aviation Centre
FUM;;Fuxion Line Mexico
FUN;;Funtshi Aviation Service
FUT;;Aereo Futuro
FVA;;Cardinal/Air Virginia
FVS;;Falcon Aviation Services
FWA;I4;Interstate Airlines
FWC;;Freeway Air
FWD;;Fair Wind Air Charter
FWI;TX;Air Caraïbes
FWK;;Flightworks
FWL;RF;Florida West International Airways
FWQ;;Flight West Airlines
FWY;;Fairways Corporation
FWZ;;Flugwerkzeuge Aviation Software
FXA;;Express Air
FXC;;Fortunair Canada
FXF;;VIP Air Charter
FXI;NY;Air Iceland
FXL;;Fly Excellent
FXR;;Foxair
FXT;;Flexflight
FXY;;Flexair
FYA;;Servicios Aéreos Integrales / Flyant
FYE;;Easy Link Aviation Services
FYG;;Flying Service
FYH;W3;Flyhy Cargo Airlines
FYN;;Comfort Air
FYS;;American Flyers
GAA;;Business Express
GAB;;Gendall Air
GAD;;South Coast Aviation
GAE;;Grand Aire Express
GAF;;German Air Force
GAG;;Global Air Operations
GAH;;Ga-Ma Helicoptere
GAI;3R;Moskovia Airlines
GAK;;Global Aviation and Services Group
GAL;7O;Galaxy Air
GAM;;German Army
GAN;;Gander Aviation
GAO;DC;Golden Air
GAP;2P;Air Philippines
GAQ;;Golfe Air Quebec
GAR;;Commodore Aviation
GAS;;Galena Air Service
GAT;;Gulf Air Inc
GAU;;Aerogaucho
GAV;;Granada Aviación
GAX;;Full Express
GBA;GF;Gulf Air Bahrain
GBB;;Global Aviation Operations
GBC;GX;Guangxi Beibu Gulf Airlines
GBE;;Gabon Express
GBH;;Global Avia Handling
GBJ;;Aero Business Charter
GBL;GT;GB Airways
GBN;;Atlantic Airlines
GBO;;Ogooue Air Cargo
GBR;;Rader Aviation
GBS;;Global Air Services Nigeria
GBT;;A-Jet Aviation Aircraft Management
GBT;;Gold Belt Air Transport
GBX;;GB Airlink
GCB;;Lignes Nationales Aeriennes - Linacongo
GCC;;GECAS
GCF;;Aeronor
GCH;;Gama Aviation Switzerland
GCK;;Aerogem Cargo
GCM;;Comair Flight Services
GCN;;Gulf Central Airlines
GCO;GR;Gemini Air Cargo
GCS;;GCS Air Service
GCW;;Global Air Crew
GCY;;CHC Global Operations International
GDA;;GoldAir
GDB;;Gendarmerie Belge
GDD;;Golden Airlines
GDE;;Servicios Aéreos Gadel
GDF;;DF Aviation
GDG;;S.P. Aviation
GDH;;Guneydogu Havacilik Isletmesi
GDK;;Goldeck-Flug
GDN;;Gerry's Dnata
GDQ;;Lincoln Air National Guard
GEA;;Guinea Ecuatorial Airlines
GEC;LH;Lufthansa Cargo
GED;;Europe Air Lines
GEE;;Geesair
GEN;;GENSA
GES;GP;Gestair
GET;;Get High
GET;;GETRA
GFA;;Gulf Air
GFC;;Gail Force Express
GFD;;Gesellschaft Fur Flugzieldarstellung
GFF;;Griffin Aviation
GFG;QB;Georgian National Airlines
GFI;8B;Caribbean Star Airlines
GFN;;The 955 Preservation Group
GFO;;Aerovías del Golfo
GFS;;Gulfstream Airlines
GFT;;Gulfstream International Airlines
GFW;;GFW Aviation
GGA;;First Flying Squadron
GGC;GG;Cargo 360
GGE;;Gobierno De Guinea Ecuatorial
GGF;;Georgian Cargo Airlines Africa
GGL;;Aeronáutica
GGN;ZX;Air Georgian
GGS;;GATSA
GGV;;Houston Jet Services
GGZ;;Global Georgian Airways
GHA;GH;Ghana Airways
GHB;G0;Ghana International Airlines
GHI;;GH Stansted Limited
GHL;;Aviance
GHM;;Aero Service Bolivia
GHN;;Air Ghana
GHP;;Colvin Aviation
GHS;;Gatari Hutama Air Services
GHT;;Ghadames Air Transport
GHV;;Ground Handling Service de Mexico
GHY;;German Sky Airlines
GIA;GA;Garuda Indonesia
GIB;;GR-Avia
GIC;;Compagnie de Bauxites de Guinee
GIF;J9;Guinee Airlines
GIG;;Gacela Air Cargo
GIH;;Union des Transports Africains de Guinee
GIJ;;Guinea Airways
GIK;;Seba Airlines
GIL;;African International Transport
GIP;2U;Air Guinee Express
GIQ;;Guinee Paramount Airlines
GIY;;Probiz Guinee
GIZ;;Africa Airlines
GJA;;Globe Jet
GJB;;Trans-Air-Link
GJS;G7;GoJet Airlines
GJT;;Gestión Aérea Ejecutiva
GKA;;US Army Parachute Team
GLA;ZK;Great Lakes Airlines
GLB;;Global Airways (GLB)
GLC;;Global Aircargo
GLD;;Golden Star Air Cargo
GLE;;Goliaf Air
GLF;;Gulfstream Aerospace
GLG;2K;Aerogal
GLJ;;Global Jet Austria
GLL;;Air Gemini
GLM;;Aero Services Mali
GLO;G3;Gol Transportes Aéreos
GLQ;;El Quilada International Aviation
GLR;9M;Central Mountain Air
GLS;;Galaircervis
GLT;;Aero Charter
GLU;;Great Lakes Airways (Uganda)
GLW;;Global Wings
GMA;;Gama Aviation
GMC;;General Motors
GME;;Aguilas Mayas Internacional
GMG;Z5;GMG Airlines
GMH;;Hughes Aircraft Company
GMI;ST;Germania
GMJ;;Gamisa Aviación
GML;;G & L Aviation
GMM;;Aerotaxis Guamuchil
GMQ;;Germania Express
GMR;Y5;Golden Myanmar Airlines
GMS;;Aeroservicios Gama
GMT;;Grupoaéreo Monterrey
GNA;;Servicios Aéreos Gana
GNC;;Guinea Cargo
GND;;Grand Airways
GNF;G7;Gandalf Airlines
GNJ;;Gain Jet Aviation
GNL;;135 Airways
GNR;GC;Gambia International Airlines
GNS;;Eastern Executive Air Charter
GNT;0A;Amber Air
GNX;;Genex
GNY;;German Navy
GNZ;;General Aviation
GOA;;Alberta Government
GOB;;Dash Aviation
GOF;;Gof-Air
GOI;;Gofir
GOJ;;EuroJet Aviation
GOL;;Cardolaar
GOM;;Gomel Airlines
GOP;;Gospa Air
GOR;;Gorlitsa Airlines
GOS;;Goldfields Air Services
GOT;;WaltAir
GOW;G8;GoAir
GPA;;Golden Pacific Airlines
GPC;;Gulf Pearl Air Lines
GPD;TJ;Tradewind Aviation
GPE;;GP Express Airlines
GPM;;Grup Air-Med
GPR;;GPM Aeroservicio
GRA;;Great American Airways
GRD;;National Grid plc
GRE;;Air Scotland
GRE;;Greenlandcopter
GRG;DA;Air Georgia
GRI;;Air Cargo Center
GRL;GL;Air Greenland
GRL;GL;Air Greenland
GRN;E2;Rio Grande Air
GRO;LL;Allegro
GRP;;Great Plains Airlines
GRR;;Agroar - Trabalhos Aéreos
GRS;;Golden Rule Airlines
GRT;;Gabon-Air-Transport
GRV;;Vernicos Aviation
GRX;;Aircompany Grodno
GRY;;New York State Police
GRZ;;Government of Zambia Communications Flight
GSA;;Garden State Airlines
GSJ;;Grossmann Jet Service
GSK;;Global Sky Aircharter
GSL;;Geographic Air Surveys
GSM;Y2;Flyglobespan
GSP;;Airlift Alaska
GSS;;Global Supply Systems
GSV;;Agrocentr-Avia
GSW;;Sky Wings Airlines
GSY;;Guard Systems
GTC;;Altin Havayolu Tasimaciligi Turizm Ve Ticaret
GTH;;General Aviation Flying Services
GTI;5Y;Atlas Air
GTP;;Aerotaxi Grupo Tampico
GTR;;Gestar
GTV;;Empresa de Aviación Aerogaviota
GTX;;GTA Air
GTY;;National Aviation Company
GUA;;Aerotaxis de Aguascalientes
GUE;;Aero Servicio Guerrero
GUF;;Gulf African Airlines
GUG;;Aviateca
GUJ;G8;Gujarat Airways
GUL;;Gull Air
GUM;;Gum Air
GUN;GS;Grant Aviation
GUS;;Guja
GUY;GG;Air Guyane
GVG;;Flygaktiebolaget Gota Vingar
GVI;;Air Victoria Georgia
GVN;;Gavina
GWA;;Great Western Air
GWI;4U;Germanwings
GWL;IJ;Great Wall Airlines
GWN;;Gwyn Aviation
GWS;;General Airways
GWY;U5;USA3000 Airlines
GXA;;Grixona
GXL;;Star XL German Airlines
GXL;;XL Airways Germany
GXY;;Galaxy Airlines
GYP;;Eagle Aviation
GZA;;Excellent Air
GZD;;Grizodubova Air Company
GZP;4G;Gazpromavia
GZQ;;Zagros Air
HAA;;Helicopteros Agroforestal
HAC;;Henebury Aviation
HAD;H9;Air D'Ayiti
HAF;;Hellenic Air Force
HAG;H6;Hageland Aviation Services
HAH;GG;Air Comores International
HAI;;Century Aviation International
HAJ;;Hajvairy Airlines
HAK;;Pegasus Helicopters
HAL;HA;Hawaiian Airlines
HAM;2T;Haiti Ambassador Airlines
HAN;;Hansung Airlines
HAP;;Helicopteros Aero Personal
HAR;HB;Harbor Airlines
HAS;;Honduras Airlines
HAT;;Air Taxi
HAU;;Skyhaul
HAV;;Havilah Air Services
HAW;;Bangkok Aviation Center
HAX;;Benair
HAY;;Hamburg Airways
HBA;;Trail Lake Flying Service
HBC;;Haitian Aviation Line
HBI;;CHC Denmark
HBL;;Faroecopter
HBT;;Polizeihubschrauberstaffel Thüringen
HBU;;Universal Avia
HCA;;Lake Havasu Air Service
HCB;;Helenair
HCC;HC;Holidays Czech Airlines
HCK;;Heli-Charter
HCL;;Helenair Corporation
HCP;;Helicopter
HCV;;Halcyonair
HCW;V9;Star1 Airlines
HCY;ZU;Helios Airways
HDA;KA;Dragonair, Hong Kong Dragon Airlines
HDC;;Helcopteros De Cataluna
HDI;;Hoteles Dinamicos
HDR;;Helikopterdrift
HEA;;Heliavia-Transporte Aéreo
HEB;;Heli Bernina
HEC;;Heliservicio Campeche
HED;;Heritage Aviation Developments
HEI;;Aerohein
HEJ;HJ;Hellas Jet
HEL;;Helicol
HEM;;CHC Helicopter
HEN;;Helicópteros Y Vehículos Nacionales Aéreos
HER;UD;Hex'Air
HET;;TAF Helicopters
HEX;;Honiara Cargo Express
HEZ;;Arrow Aviation
HFM;;Hi Fly Malta
HFR;8H;Heli France
HFY;5K;Hi Fly
HGA;;Hogan Air
HGD;;Hangard Aviation
HGH;;Atlantic Air Lift
HGK;N8;Fika Salaama Airlines
HGR;;Hangar 8
HGT;;GMJ Air Shuttle
HHA;;Atlantic Airlines de Honduras
HHE;;Heli-Holland
HHH;;Helicsa
HHI;4R;Hamburg International
HHN;HR;Hahn Air
HHO;;Houston Helicopters
HHP;;Helenia Helicopter Service
HHS;;Hi-Jet Helicopter Services
HIA;;Canadian Eagle Aviation
HIB;;Helibravo Aviacao
HID;;Aviación Ejecutiva De Hildago
HIF;;Heli-Iberica Fotogrametria
HIG;;Heli-Inter Guyane
HIN;;Holding International Group
HIP;;Starship
HIS;;Hispaniola Airways
HIT;;Helitalia
HJA;;Air Haiti
HJE;;Servicios Ejecutivos Gosa
HJL;;Hamlin Jet
HJT;;Al Rais Cargo
HKA;SO;Superior Aviation
HKB;;Hawker Beechcraft
HKE;UO;Hong Kong Express Airways
HKG;;Government Flying Service
HKH;;Air-Invest
HKI;;Hawkaire
HKL;;Hak Air
HKN;;Jim Hankins Air Service
HKR;;Hawk Air
HKS;;CHC Helikopter Service
HLA;;HC Airlines
HLB;;High-Line Airways
HLC;;Helicap
HLD;;Grampian Flight Centre
HLE;;UK HEMS
HLF;HF;Hapagfly
HLG;;Helog
HLH;;Hala Air
HLI;;Heli Securite
HLK;;Heli-Link
HLM;;Heli Medwest De Mexico
HLN;HD;Air Holland
HLO;;Samaritan Air Service
HLP;;Helipistas
HLR;;Heli Air Services
HLS;;Haiti Air Freight
HLT;;Helitafe
HLT;;Helitours
HLU;;Heli Union Heli Prestations
HLW;;Heliworks
HLX;X3;Hapag-Lloyd Express (TUIfly)
HMA;;Air Tahoma
HMC;;Heliamerica De Mexico
HMD;;Charlie Hammonds Flying Service
HMF;;Norrlandsflyg
HMM;;Hamra Air
HMP;;Papair Terminal
HMR;;North American Charters
HMS;;Hemus Air
HMT;;Air Nova
HMV;;Homac Aviation
HMX;;Hawk De Mexico
HMY;HQ;Harmony Airways
HNA;;Greek Navy
HNR;;Haiti National Airlines (HANA)
HNT;;Helicopteros Internacionales
HOA;H5;Hola Airlines
HOG;;Mahogany Air Charters
HOL;;Holiday Airlines
HOM;;Aero Homex
HOP;A5;Hop!
HOR;;Horizon Air-Taxi
HOZ;;Horizontes Aéreos
HPA;HP;Pearl Airways
HPJ;;Hop-A-Jet
HPL;;Heliportugal
HPO;;Almiron Aviation
HPR;;Rick Lucas Helicopters
HPS;;Horizon Plus
HQO;;Avinor
HRA;;Heli-Iberica
HRB;;Haiti International Airline
HRH;WR;Royal Tongan Airlines
HRI;;Skyraidybos Mokymo Centras
HRN;;Heron Luftfahrt
HRT;;Chartright Air
HRZ;;Croatian Air Force
HSA;S9;East African Safari Air
HSE;;Compania Helicopteros Del Sureste
HSH;;Hispánica de Aviación
HSI;;Heliswiss
HSK;;Sky Europe Airlines
HSM;;Horizon Air for Transport and Training
HSO;;Campania Helicopteros De Transporte
HSP;;International Jet Charter
HSR;;Citylink Airlines
HSS;;Compañía Transportes Aéreos Del Sur
HSU;;Helisul
HSV;;Svenska Direktflyg
HSY;;Sky Helicopteros
HTA;9I;Helitrans
HTB;;Helix-Craft Aviation
HTC;;Haiti Trans Air
HTE;;Midwest Helicopters De Mexico
HTG;;Grossmann Air Service
HTI;;Haiti International Air
HTL;;Jet Link Aviation
HTL;;My Fair Jet
HTN;;Haiti North Airline
HTO;;Tango Bravo
HTP;;Heli Trip
HTR;;Holstenair Lubeck
HTS;;Helitrans Air Service
HTT;;Air Tchad
HUB;;Hub Airlines
HUC;;Aerolíneas de Techuacán
HUD;;Horizons Unlimited
HUF;;Hungarian Air Force
HUR;;Miami Air Charter
HUS;;Huessler Air Service
HUT;;Aerotransportes Huitzilin
HUV;;Hunair Hungarian Airlines
HUY;;Aero Transportes Del Humaya
HVA;;Newair
HVK;;Turkish Air Force
HVL;;Heavylift International
HVN;VN;Vietnam Airlines
HVY;HN;Heavylift Cargo Airlines
HWD;;HPM Investments
HWY;;Highland Airways
HXA;G5;China Express Airlines
HYA;;Hyack Air
HYC;;Hydro Air Flight Operations
HYD;;Hydro-QuÃ©bec
HYH;;Heli Hungary
HYP;;Hyperion Aviation
HYR;;Airlink Airways
HZA;BN;Horizon Airlines
HZL;;Hazelton Airlines
HZT;8C;Air Horizon
HZX;;Citic General Aviation
IAA;IO;Indonesian Airlines
IAC;;Interaviation Charter
IAC;IC;Indian Airlines
IAD;I5;AirAsia India
IAD;;Fly Wex
IAE;;AC Insat-Aero
IAF;;Israeli Air Force
IAG;;EPAG
IAI;;Israel Aircraft Industries
IAJ;;Islandair Jersey
IAK;;International Air Cargo Corporation
IAR;V8;Iliamna Air Taxi
IAS;;International Air Service
IAW;IA;Iraqi Airways
IAX;;International Air Services
IAY;;Deadalos Flugtbetriebs
IBB;NT;Binter Canarias
IBC;;Ibicenca Air
IBE;IB;Iberia Airlines
IBG;;Springfield Air
IBK;D8;Norwegian Air International
IBL;0C;IBL Aviation
IBR;;Ibertour Servicios Aéreos
IBS;I2;Iberia Express
IBT;;Ibertrans Aérea
IBU;I9;Indigo
IBX;FW;Ibex Airlines
IBY;;International Business Aircraft
IBZ;6I;International Business Air
ICA;;Icaro
ICB;;Icebird Airline
ICC;;Instituto Cartografico de Cataluna
ICD;;Icaro Air
ICE;FI;Icelandair
ICG;;Icelandic Coast Guard
ICJ;;Icejet
ICL;5C;CAL Cargo Air Lines
ICM;;Air Inter Cameroun
ICN;;Iconair
ICN;;Inter-Canadian
ICP;;Intercopters
ICR;;Eagle Aero
ICS;;International Charter Services
ICT;RS;Intercontinental de Aviación
ICV;C8;Cargolux Italia
ICX;;International Charter Xpress
IDA;;Indonesia Air Transport
IDE;DH;Independence Air
IDG;;IDG Technology Air
IDL;;Ildefonso Redriguez
IDP;;Independent Air Freighters
IDR;;Indicator Company
IEP;;Elipiu'
IFA;;FAI Air Service
IFC;;Indian Air Force
IFF;;Interfreight Forwarding
IFI;;Air Lift
IFL;;IFL Group
IFM;;Ifly
IFS;;Italy First
IFT;;Interflight
IFX;;International Flight Training Academy
IGA;TE;Skytaxi
IGN;;Interguide Air
IGO;6E;IndiGo Airlines
IGS;;Isle Grande Flying School
IHE;;Interjet Helicopters
IHS;;Thryluthjonustan
IIC;;Inter Island Air Charter
IIG;;International Company for Transport, Trade and Public Works
IIL;;India International Airways
IIN;H4;Inter Island Airways
IJA;;International Jet Aviation Services
IJE;;Ivoire Jet Express
IJM;;IJM International Jet Management
IJS;;Silvair
IJT;;Interflight (Learjet)
IKA;GI;Itek Air
IKK;;IKI International Airlines
IKM;;Aero Survey
IKN;;IKON FTO
IKR;;Ikaros DK
IKY;;Intersky Bulgary
ILC;;ILAS Air
ILF;;Island Air Charters
ILK;;Aero Airline
ILL;;Ilyich-Avia
ILN;D6;Interair South Africa
ILP;;Ilpo Aruba Cargo
ILS;;Servicios Aéreos Ilsa
ILV;;Il-Avia
IMA;;Inter-Mountain Airways
IME;;Airtime Charters
IMG;;Imperial Cargo Airlines
IMN;;Aerotaxis Cimarron
IMR;;Imaer
IMT;;Imtrec Aviation
IMX;C4;Zimex Aviation
INA;;Aero Internacional
INC;;Insel Air International
IND;;Iona National Airways
ING;;Aeroingenieria
INK;;Sincom-Avia
INL;;Intal Avia
INO;;Aeroservicios Intergrados de Norte
INP;;Peruvian Navy
INS;;Inflite The Jet Centre
INT;;Intair
INU;;Flyguppdraget Backamo
INV;;Inversija
INX;;Inter Express
IOA;;Iowa Airways
IOM;;Island Aviation and Travel
IOS;;Isles of Scilly Skybus
IPA;;IPEC Aviation
IPL;;Airpull Aviation
IPM;;IPM Europe
IPN;;Industri Pesawat Terbang Nusantara
IPR;C3;Independent Carrier (ICAR)
IPT;;Interport Corporation
IQQ;;Caribbean Airways
IRA;IR;Iran Air
IRB;;Iranair Tours
IRC;EP;Iran Aseman Airlines
IRD;;Arvand Airlines
IRE;;Pariz Air
IRF;;TA-Air Airline
IRG;;Iranian Naft Airlines
IRH;;Atlas Aviation Group
IRI;;Navid
IRJ;;Bonyad Airlines
IRK;Y9;Kish Air
IRL;;Irish Air Corps
IRM;W5;Mahan Air
IRO;;CSA Air
IRP;;Payam Air
IRQ;;Qeshm Air
IRR;;Tara Air Line
IRU;;Chabahar Airlines
IRV;;Safat Airlines
IRW;;Aram Airline
IRX;;Aria Tour
IRY;;Eram Air
IRZ;;Saha Airlines Services
ISA;;Island Airlines
ISD;;ISD Avia
ISF;;International Stabilisation Assistance Force
ISG;6P;Club Air
ISI;;Island Air
ISK;3L;Intersky
ISL;;Landsflug
ISM;;Auo Airclub AIST-M
ISN;;Interisland Airlines
ISR;6H;Israir
ISS;IG;Meridiana
IST;;Istanbul Airlines
ISV;WC;Islena De Inversiones
ISW;IF;Islas Airways
ITA;;Inter-Air
ITC;;International Air Carrier Association
ITE;;Aerotaxi
ITF;;Avita-Servicos Aéreos
ITH;;International Trans-Air
ITK;ID;Interlink Airlines
ITN;;Industrias Titan
ITO;;Aero Citro
ITR;;Frontier Commuter
ITS;;Inter-State Aviation
ITU;;Intervuelos
ITW;;Inter Air
ITX;;Imair Airlines
IUS;;Icarus
IVA;;Innotech Aviation
IVE;;Air Executive
IVJ;;Flight International
IVR;;Burundaiavia
IVS;;Ivoire Aero Services
IVT;;Interaviatrans
IVW;;Ivoire Airways
IWD;TY;Iberworld
IWL;;Island Wings
IWS;;Aviainvest
IWY;JY;Air Turks and Caicos
IWY;;Interisland Airways Limited
IXR;;Ixair
IXX;;Dolphin Express Airlines
IYE;IY;Yemenia
IZA;;Izhavia
IZG;;Zagros Airlines
IZM;H9;Izair
JAA;EG;Japan Asia Airways
JAA;JF;Jet Asia Airways
JAB;W9;Air Bagan
JAC;3X;Japan Air Commuter
JAD;;Aerojal
JAE;JI;Jade Cargo International
JAF;;Jetairfly
JAG;;Jetalliance
JAI;9W;Jet Airways
JAK;;Jana-Arka
JAL;JL;Japan Airlines
JAL;JL;Japan Airlines Domestic
JAM;;Sunline Express
JAR;;Airlink
JAT;JU;Jat Airways
JAV;R5;Jordan Aviation
JAW;;Jamahiriya Airways
JAX;;Janair
JAZ;JO;JALways
JBA;JB;Helijet
JBR;;Job Air
JBU;B6;JetBlue Airways
JCB;;J C Bamford (Excavators)
JCC;;Jetcraft Aviation
JCF;;Jet Center Flight Training
JCH;;Trading Air Cargo
JCI;J4;Jordan International Air Cargo
JCK;;Jackson Air Services
JCM;;Secure Air Charter
JCR;;Rotterdam Jet Center
JCS;0J;Jetclub
JCT;;Jet Charter
JCX;;Jet Connection
JDA;;JDAviation
JDC;;Deere and Company
JDG;;Joanas Avialinijos
JDI;;Jet Service
JDP;;JDP Lux
JEA;;Jet Air
JEC;JX;Jett8 Airlines Cargo
JED;;Jet East International
JEE;;Ambjek Air Services
JEF;;Jetflite
JEI;;Jet Executive International Charter
JEJ;;Jets Ejecutivos
JEK;;Jet Link
JEL;;Tal Air Charters
JEM;;Emerald Airways
JEP;;Jets Personales
JES;;JS Aviation
JET;IV;Wind Jet
JEV;N6;Lagun Air
JEX;JC;JAL Express
JFC;;LTV Jet Fleet Corporation
JFK;;Keenair Charter -
JFL;;Jetfly Airlines
JFS;;Juanda Flying School
JFU;;Jet4You
JFY;;Foster Yeoman
JGD;;Jet G&D Aviation
JGJ;;Jinggong Jet
JGO;SG;JetsGo
JHM;;JHM Cargo Expreso
JHN;;Johnson Air
JIA;;PSA Airlines
JIB;;Jibair
JIC;;Jetgo International
JIM;;Sark International Airways
JJA;7C;Jeju Air
JJM;;Regional Geodata Air
JKA;;LeTourneau University
JKA;;LeTourneau University
JKK;JK;Spanair
JKR;;Justice Air Charter
JKT;JM;Jetstar Hong Kong Airways
JKY;;Helicopter & Aviation Services
JLA;;MIA Airlines
JLH;;Jetlink Holland
JLN;;Eurojet Limited
JLX;;Jetlink Express
JMB;;Jambo Africa Airlines
JMC;MT;JMC Airlines
JMG;;JetMagic
JMJ;;Johnston Airways
JMK;;Jetmagic
JMM;;Joint Military Commission
JMR;;Alexandair
JMT;;Jomartaxi Aereo
JMX;;Air Jamaica Express
JNH;;M & N Aviation
JNJ;;Journey Jet
JNR;;Jet Norte
JNV;;Jetnova de Aviación Ejecutiva
JNY;;Journey Aviation
JNY;;Jenney Beechcraft
JOA;;Air Swift Aviation
JOB;;Aerojobeni
JOL;IP;Atyrau Air Ways
JON;;Johnsons Air
JOS;L3;DHL de Guatemala
JPA;;OSACOM
JPN;;Jeppesen UK
JPO;;Jetpro
JPQ;;Jett Paqueteria
JPR;;Aerosmith Aviation
JRF;;First Air Transport
JRI;;Jetrider International
JRN;;Jet Rent
JSA;3K;Jetstar Asia Airways
JSE;;Jets Y Servicios Ejecutivos
JSH;;Jet-stream
JSH;;Jetstream Air
JSI;;Jet Air Group
JSJ;;JS Air
JSM;;Jet Stream
JSP;;Palmer Aviation
JST;JQ;Jetstar Airways
JSV;;Japan Aircraft Service
JSW;;Jigsaw Project
JTA;NU;Japan Transocean Air
JTC;;Jet Trans Aviation
JTE;;National Jet Express
JTF;;Jet Time
JTG;JO;Jettime
JTI;;Cirrus Middle East
JTL;;Jetall Holdings
JTM;;Exxavia Limited
JTN;;Jet Test International
JTN;;Jettrain Corporation
JTR;;Executive Aviation Services
JTS;;Arrendamiento de Aviones Jets
JTT;;Jet-2000
JTU;;Zhetysu
JTX;;Jet Aspen Air Lines
JTY;VJ;Jatayu Airlines
JUA;;Aero Juarez
JUB;6J;Jubba Airways
JUC;;Juba Cargo Services & Aviation Company
JUR;;Ju-Air
JUS;U7;USA Jet Airlines
JVK;;Jorvik
JWD;;Jayawijaya Dirgantara
JWY;;Jetways of Iowa
JXA;;Jetex Aviation
JXT;;Jetstream Executive Travel
JXX;GX;JetX Airlines
JZA;QK;Air Canada Jazz
JZR;J9;Jazeera Airways
KAA;;Asia Aero Survey and Consulting Engineers
KAC;KU;Kuwait Airways
KAD;;Air Kirovograd
KAE;;Kartika Airlines
KAH;;Kent Aviation
KAI;;Kaiser Air
KAJ;;Karthago Airlines
KAL;KE;Korean Air
KAM;;Air Mach
KAO;;Kazan Aviation Production Association
KAP;9K;Cape Air
KAR;IK;Ikar
KAS;;Kingston Air Services
KAT;;Kato Airline
KAV;;Air Kufra
KAW;;Kaz Air West
KBA;;Kenn Borek Air
KBN;;Spiracha Aviation
KBV;;Kustbevakningen
KCA;;Trans-Kiev
KCE;;Irving Oil
KDA;;Kendell Airlines
KDC;;K D Air Corporation
KDR;;Royal Daisy Airlines
KDZ;;Flightworks
KEE;BZ;Keystone Air Service
KEK;;Arkhabay
KEN;M5;Kenmore Air
KES;;Kallat El Saker Air Company
KEW;FK;Keewatin Air
KEY;;Key Airlines
KFA;;Kelowna Flightcraft Air Charter
KFC;;Kremenchuk Flight College
KFK;;Aero Charter Krifka
KFR;IT;Kingfisher Airlines
KFS;K9;Kalitta Charters
KFS;CB;Kalitta Charters II
KFT;;Air Kraft Mir
KGA;R8;Kyrgyzstan Airlines
KGB;;Kyrgz General Aviation
KGC;;Peach Air
KGD;;Air Concorde
KGL;7K;Kogalymavia Air Company
KGT;;Knights Airlines
KGZ;;Kyrgyz Airlines
KGZ;N5;Kyrgyz Airlines
KHA;;Kitty Hawk Aircargo
KHB;H8;Dalavia
KHC;;Kitty Hawk Airways
KHE;;Kanfey Ha'emek Aviation
KHH;;Alexandria Airlines
KHK;KW;Kharkiv Airlines
KHO;;Khors Aircompany
KHP;;Khoezestan Photros Air Lines
KHR;;Khazar
KHV;K6;Angkor Air
KHV;K6;Cambodia Angkor Air
KHX;;Knighthawk Express
KHY;;Khyber Afghan Airlines
KIA;KP;Kiwi International Air Lines
KIE;;Afit
KIL;GW;Kuban Airlines
KIN;;RAF Kinloss
KIP;;Kinnarps
KIS;;Contactair
KIW;;Royal New Zealand Air Force
KIZ;;Kanaf-Arkia Airlines
KJC;7B;Krasnojarsky Airlines
KKA;;Kazavia
KKB;;Air South
KKK;KK;Atlasjet
KKS;;Salem
KLA;TT;Air Lithuania
KLB;;Air Mali International
KLC;WA;KLM Cityhopper
KLD;;Air Klaipda
KLE;;Rusaero
KLG;;Karlog Air Charter
KLH;;KLM Helicopter
KLM;KL;KLM
KLO;;Flight-Ops International
KLR;;Columbus Air Transport
KLS;KD;Kalstar Aviation
KLX;;Kelix Air
KLZ;;Aerokaluz
KMA;;Komiaviatrans State Air Enterprise
KMB;;Delta Engineering Aviation
KMC;;Kahama Mining Corporation
KMF;RQ;Kam Air
KMG;;Kosmas Air
KMI;;K-Mile Air
KMP;E2;Kampuchea Airlines
KMR;;Western Pacific Airlines
KMV;8J;Komiinteravia
KNA;;Knight Air
KNG;;King Aviation
KNI;KD;KD Avia
KNM;;GB Helicopters
KNM;;Komsomolsk-on-Amur Air Enterprise
KNS;;Kinshasa Airways
KNX;;Knighthawk Air Express
KOA;;Koanda Avacion
KOB;;Koob-Corp - 96 KFT
KOE;;Northland Aviation
KOK;;Horizon Air Service
KOM;;Kom Activity
KOP;;Servicios Aéreos Copters
KOR;JS;Air Koryo
KOS;;Kosova Airlines
KOV;;Orlan-2000
KOY;;Araiavia
KPA;VD;Kunpeng Airlines
KPH;;Kazan Helicopters
KPM;;Sky Prim Air
